Title,name,url,address
"Sports, Dance, Gymnastics",Mighty Kicks Capital Region,https://www.facebook.com/MightyKicksCapitalRegion,none
"Sports, Dance, Gymnastics",North Star Premier Soccer,https://www.facebook.com/northstarpremiersoccer,none
"Sports, Dance, Gymnastics",Rotterdam United Soccer Club,https://www.facebook.com/rotterdamsoccer,none
"Sports, Dance, Gymnastics",Saratoga Springs Recreation,https://www.saratoga-springs.org/184/Programs,none
"Sports, Dance, Gymnastics",Saratoga Wilton Soccer Club,https://www.saratogawiltonsoccerclub.com/,none
"Sports, Dance, Gymnastics",Schenectady Soccer Club,https://www.facebook.com/SchenectadySoccerClub,none
"Sports, Dance, Gymnastics",Adirondack Seido Karate,https://www.adirondackseidokarate.com/,"476 North Greenbush Road, Defreestville, NY 12144"
"Sports, Dance, Gymnastics",Adirondack Taekwondo,http://www.adktkd.com/,"1593 Route 9 Building B, Clifton Park, NY 12065"
"Sports, Dance, Gymnastics",Albany County New York,https://www.albanycounty.com/departments/recreation/youth-sports,Youth Sports including Karate at multiple locations
"Sports, Dance, Gymnastics",Asian Arts Group,http://www.asianartsgrp.com/,"28 Essex Street, Albany, NY 12206"
"Sports, Dance, Gymnastics",Capital District Martial Arts Center,https://www.facebook.com/Capital-District-Martial-Arts-Center-127786467267774/,"3 Normanskill Blvd, Delmar, NY 12054"
"Sports, Dance, Gymnastics",Chinese Martial Arts Academy,https://www.martialartsalbany.com/,"3A Johnson Road, Latham, NY, 12110"
"Sports, Dance, Gymnastics",Columbia Taekwondo,https://www.columbiatkd.com/,"370 Columbia Turnpike Rensselaer, NY 12144"
"Sports, Dance, Gymnastics",Cutting Edge Marital Arts,https://www.saratogamartialarts.com/,"175 Ballston Ave, Saratoga Springs, NY 12866"
"Sports, Dance, Gymnastics",Dewey’s Martial Arts Academy,https://www.deweysmartialartsacademy.com/,"3 Normanskill Boulevard, NY 12054568 Columbia Turnpike Building #3, East Greenbush, NY 12061"
"Sports, Dance, Gymnastics",Glens Falls Karate Academy,https://www.glensfallskarate.com/,"28 Ridge Street, Glens Falls, NY 12801"
"Sports, Dance, Gymnastics",Guilderland Martial Arts,http://www.guilderlandmartialarts.com/,"2563 Western Avenue Ste 1, Altamont, NY 12009"
"Sports, Dance, Gymnastics",Ling’s Wing Chun,http://www.lingswingchun.com/,"71 Lawrence Street, Glens Falls, NY 12801"
"Sports, Dance, Gymnastics",Master Yang’s Martial Arts Center,http://yangsmac.com/,"849 New Loudon Rd, Latham, NY 12110"
"Sports, Dance, Gymnastics",Northeast Taekwondo Academy,http://www.northeasttaekwondo.com/,"369 Duanesburg Rd, Schenectady, NY 12306"
"Sports, Dance, Gymnastics",Pai’s Taekwondo,http://paitkd.com/,"744 Pawling Ave, Troy, NY 121801758 Western Ave. Albany, NY 1220330 Gick Rd, Saratoga Springs, NY 128661580 U.S. 9, Clifton Park, NY 120651 Agway Dr. Rensselaer, NY 121441615 Union St Schenectady, New York 12309"
"Sports, Dance, Gymnastics",Pentjak Karate Club,http://www.pentjakkarate.com/,"19 Palmer Street, Stillwater, NY 12170"
"Sports, Dance, Gymnastics",Pil-Sung Martial Arts,http://www.pil-sungmartialarts.com/,"1095C Central Ave, Albany, NY 12205"
"Sports, Dance, Gymnastics",Phil Sung Taekwondo,http://www.hasantkd.com/,10 New Karner Rd Guilderland NY 12084
"Sports, Dance, Gymnastics",Renzo Gracie Academy,https://renzogracielatham.squarespace.com/,"836 New Loudon Rd, Latham, NY 12110"
"Sports, Dance, Gymnastics",Rotterdam Martial Arts,http://rotterdammartialarts.com/,"2696 Hamburg Street, Schenectady, NY 12303"
"Sports, Dance, Gymnastics",Albany Berkshire Ballet,https://www.facebook.com/albanyberkshireballet,"25 Monroe St Albany, NY 12210"
"Sports, Dance, Gymnastics",Albany Dance and Fitness,http://www.albanydancefitness.com/,"1197 Central Avenue, Albany, NY 12205"
"Sports, Dance, Gymnastics",An Clar School of Irish Dance,https://www.anclarschool.com/,"430 New Karner Road, Albany, NY 12205"
"Sports, Dance, Gymnastics",Arthur Murray Dance Centers,https://arthurmurray.com/,"543 Broadway, Saratoga Springs, NY 12866"
"Sports, Dance, Gymnastics",Art in Motion Dance Academy,http://www.danceatamda.com/,"120 Everett Road, Albany, NY 12205"
"Sports, Dance, Gymnastics",Baker School of Dance,https://www.facebook.com/Bakerschoolofdance,"15 Glenridge Road, Glenville, NY 12302"
"Sports, Dance, Gymnastics",Ballet and all that Jazz,http://balletandthatjazz.com/,"6 Greenwood Drive, East Greenbush, NY 12061"
"Sports, Dance, Gymnastics",Barbara’s School of the Dance,https://www.facebook.com/BarbarasDance,"333 Delaware Ave Suite 4, Delmar, NY 12054"
"Sports, Dance, Gymnastics",Bethlehem Traditional Irish Dance,https://www.bethlehemirishdance.com/,"1562 New Scotland Road, Slingerlands, NY 12158"
"Sports, Dance, Gymnastics",Boland School of Irish Dance,http://www.bolandschool.com/,"23 Lower Hudson Ave, Green Island, NY 12183"
